variant_id,pattern_id,category,difficulty,speedup_clang_O3,speedup_clang_polly,min_speedup_across_regimes,resistant
HO-CF-2_v002,HO-CF-2,Control Flow,hard,1.1,1.1,1.1,False
HO-CF-2_v003,HO-CF-2,Control Flow,hard,1.07,1.1,1.07,False
HO-CF-2_v004,HO-CF-2,Control Flow,hard,1.18,1.07,1.07,False
HO-CF-3_v000,HO-CF-3,Control Flow,hard,1.02,0.86,0.86,False
HO-CF-3_v001,HO-CF-3,Control Flow,hard,0.99,1.01,0.99,False
HO-CF-3_v002,HO-CF-3,Control Flow,hard,1.02,0.96,0.96,False
HO-CF-3_v003,HO-CF-3,Control Flow,hard,1.01,0.79,0.79,False
HO-CF-3_v004,HO-CF-3,Control Flow,hard,1.02,0.96,0.96,False
HO-CF-4_v000,HO-CF-4,Control Flow,hard,3.42,3.77,3.42,True
HO-CF-4_v001,HO-CF-4,Control Flow,hard,3.7,3.34,3.34,True
HO-CF-4_v002,HO-CF-4,Control Flow,hard,3.39,3.99,3.39,True
HO-CF-4_v003,HO-CF-4,Control Flow,hard,3.32,3.31,3.31,True
HO-CF-4_v004,HO-CF-4,Control Flow,hard,3.28,3.5,3.28,True
HO-CF-5_v000,HO-CF-5,Control Flow,hard,1.98,1.84,1.84,False
HO-CF-5_v001,HO-CF-5,Control Flow,hard,1.84,1.86,1.84,False
HO-CF-5_v002,HO-CF-5,Control Flow,hard,1.92,1.81,1.81,False
HO-CF-5_v003,HO-CF-5,Control Flow,hard,1.88,1.62,1.62,False
HO-CF-5_v004,HO-CF-5,Control Flow,hard,1.73,1.9,1.73,False
HO-DS-1_v000,HO-DS-1,Data Structure Inefficiency,hard,12.04,11.55,11.55,True
HO-DS-1_v001,HO-DS-1,Data Structure Inefficiency,hard,11.6,12.16,11.6,True
HO-DS-1_v002,HO-DS-1,Data Structure Inefficiency,hard,11.35,12.01,11.35,True
HO-DS-1_v003,HO-DS-1,Data Structure Inefficiency,hard,11.26,11.08,11.08,True
HO-DS-1_v004,HO-DS-1,Data Structure Inefficiency,hard,13.13,12.18,12.18,True
HO-DS-2_v000,HO-DS-2,Data Structure Inefficiency,hard,4.28,4.44,4.28,True
HO-DS-2_v001,HO-DS-2,Data Structure Inefficiency,hard,4.25,4.33,4.25,True
HO-DS-2_v002,HO-DS-2,Data Structure Inefficiency,hard,4.35,4.07,4.07,True
HO-DS-2_v003,HO-DS-2,Data Structure Inefficiency,hard,4.25,4.27,4.25,True
HO-DS-2_v004,HO-DS-2,Data Structure Inefficiency,hard,4.28,4.36,4.28,True
HO-DS-3_v000,HO-DS-3,Data Structure Inefficiency,hard,42.84,42.88,42.84,True
HO-DS-3_v001,HO-DS-3,Data Structure Inefficiency,hard,37.0,40.67,37.0,True
HO-DS-3_v002,HO-DS-3,Data Structure Inefficiency,hard,53.3,44.96,44.96,True
HO-DS-3_v003,HO-DS-3,Data Structure Inefficiency,hard,52.5,39.21,39.21,True
HO-DS-3_v004,HO-DS-3,Data Structure Inefficiency,hard,42.5,44.94,42.5,True
HO-DS-4_v000,HO-DS-4,Data Structure Inefficiency,hard,4.29,4.65,4.29,True
HO-DS-4_v001,HO-DS-4,Data Structure Inefficiency,hard,4.76,2.19,2.19,True
HO-DS-4_v002,HO-DS-4,Data Structure Inefficiency,hard,4.98,4.21,4.21,True
HO-DS-4_v004,HO-DS-4,Data Structure Inefficiency,hard,4.69,4.52,4.52,True
HO-DS-5_v000,HO-DS-5,Data Structure Inefficiency,hard,2.13,1.04,1.04,False
HO-DS-4_v003,HO-DS-4,Data Structure Inefficiency,hard,4.95,4.57,4.57,True
HO-DS-5_v001,HO-DS-5,Data Structure Inefficiency,hard,2.04,1.03,1.03,False
HO-DS-5_v002,HO-DS-5,Data Structure Inefficiency,hard,2.1,0.87,0.87,False
HO-DS-5_v003,HO-DS-5,Data Structure Inefficiency,hard,2.17,0.95,0.95,False
HO-DS-5_v004,HO-DS-5,Data Structure Inefficiency,hard,2.24,1.01,1.01,False
HO-DS-6_v000,HO-DS-6,Data Structure Inefficiency,hard,0.85,0.74,0.74,False
HO-DS-6_v001,HO-DS-6,Data Structure Inefficiency,hard,0.84,0.77,0.77,False
HO-DS-6_v002,HO-DS-6,Data Structure Inefficiency,hard,0.82,0.74,0.74,False
HO-DS-6_v003,HO-DS-6,Data Structure Inefficiency,hard,0.85,0.75,0.75,False
HO-DS-6_v004,HO-DS-6,Data Structure Inefficiency,hard,0.84,0.76,0.76,False
HO-HR-1_v000,HO-HR-1,Human-Style Antipatterns,medium,2.8,2.93,2.8,True
HO-HR-1_v001,HO-HR-1,Human-Style Antipatterns,medium,2.72,2.86,2.72,True
HO-HR-1_v002,HO-HR-1,Human-Style Antipatterns,medium,3.27,2.74,2.74,True
HO-HR-1_v003,HO-HR-1,Human-Style Antipatterns,medium,3.54,2.63,2.63,True
HO-HR-1_v004,HO-HR-1,Human-Style Antipatterns,medium,3.62,2.5,2.5,True
HO-HR-2_v000,HO-HR-2,Human-Style Antipatterns,hard,0.98,0.99,0.98,False
HO-HR-2_v001,HO-HR-2,Human-Style Antipatterns,hard,1.0,1.0,1.0,False
HO-HR-2_v002,HO-HR-2,Human-Style Antipatterns,hard,1.06,1.03,1.03,False
HO-HR-2_v003,HO-HR-2,Human-Style Antipatterns,hard,1.02,1.03,1.02,False
HO-HR-2_v004,HO-HR-2,Human-Style Antipatterns,hard,0.96,1.01,0.96,False
HO-HR-3_v000,HO-HR-3,Human-Style Antipatterns,hard,2.04,1.08,1.08,False
HO-HR-3_v001,HO-HR-3,Human-Style Antipatterns,hard,2.0,1.03,1.03,False
HO-HR-3_v002,HO-HR-3,Human-Style Antipatterns,hard,1.78,1.37,1.37,False
HO-HR-3_v003,HO-HR-3,Human-Style Antipatterns,hard,2.36,2.0,2.0,False
HO-HR-3_v004,HO-HR-3,Human-Style Antipatterns,hard,1.83,1.33,1.33,False
HO-HR-4_v000,HO-HR-4,Human-Style Antipatterns,hard,127.73,125.31,125.31,True
HO-HR-4_v001,HO-HR-4,Human-Style Antipatterns,hard,134.83,125.74,125.74,True
HO-HR-4_v002,HO-HR-4,Human-Style Antipatterns,hard,115.61,129.3,115.61,True
HO-HR-4_v003,HO-HR-4,Human-Style Antipatterns,hard,87.42,125.75,87.42,True
HO-HR-4_v004,HO-HR-4,Human-Style Antipatterns,hard,138.74,122.88,122.88,True
HO-HR-5_v000,HO-HR-5,Human-Style Antipatterns,hard,5.98,6.02,5.98,True
HO-HR-5_v001,HO-HR-5,Human-Style Antipatterns,hard,6.03,6.13,6.03,True
HO-HR-5_v002,HO-HR-5,Human-Style Antipatterns,hard,6.23,6.0,6.0,True
HO-HR-5_v003,HO-HR-5,Human-Style Antipatterns,hard,5.61,6.33,5.61,True
HO-HR-5_v004,HO-HR-5,Human-Style Antipatterns,hard,6.01,6.51,6.01,True
HO-IS-1_v000,HO-IS-1,Input-Sensitive Inefficiency,hard,74.27,63.65,63.65,True
HO-IS-1_v001,HO-IS-1,Input-Sensitive Inefficiency,hard,73.12,77.37,73.12,True
HO-IS-1_v002,HO-IS-1,Input-Sensitive Inefficiency,hard,48.26,43.0,43.0,True
HO-IS-1_v003,HO-IS-1,Input-Sensitive Inefficiency,hard,79.56,69.13,69.13,True
HO-IS-1_v004,HO-IS-1,Input-Sensitive Inefficiency,hard,73.88,78.14,73.88,True
HO-IS-2_v000,HO-IS-2,Input-Sensitive Inefficiency,hard,2.2,2.17,2.17,True
HO-IS-2_v001,HO-IS-2,Input-Sensitive Inefficiency,hard,2.31,2.2,2.2,True
HO-IS-2_v002,HO-IS-2,Input-Sensitive Inefficiency,hard,2.09,2.02,2.02,True
HO-IS-2_v004,HO-IS-2,Input-Sensitive Inefficiency,hard,2.16,2.29,2.16,True
HO-IS-2_v003,HO-IS-2,Input-Sensitive Inefficiency,hard,2.04,2.08,2.04,True
HO-IS-3_v000,HO-IS-3,Input-Sensitive Inefficiency,hard,6.96,7.45,6.96,True
HO-IS-3_v001,HO-IS-3,Input-Sensitive Inefficiency,hard,6.28,6.47,6.28,True
HO-IS-3_v002,HO-IS-3,Input-Sensitive Inefficiency,hard,5.68,6.55,5.68,True
HO-IS-3_v003,HO-IS-3,Input-Sensitive Inefficiency,hard,5.77,6.83,5.77,True
HO-IS-3_v004,HO-IS-3,Input-Sensitive Inefficiency,hard,7.78,6.14,6.14,True
HO-IS-4_v000,HO-IS-4,Input-Sensitive Inefficiency,hard,1.59,1.58,1.58,False
HO-IS-4_v001,HO-IS-4,Input-Sensitive Inefficiency,hard,1.59,1.56,1.56,False
HO-IS-4_v002,HO-IS-4,Input-Sensitive Inefficiency,hard,1.57,1.58,1.57,False
HO-IS-4_v003,HO-IS-4,Input-Sensitive Inefficiency,hard,1.53,1.59,1.53,False
HO-IS-4_v004,HO-IS-4,Input-Sensitive Inefficiency,hard,1.55,1.6,1.55,False
HO-IS-5_v000,HO-IS-5,Input-Sensitive Inefficiency,hard,1.17,1.35,1.17,False
HO-IS-5_v001,HO-IS-5,Input-Sensitive Inefficiency,hard,1.18,1.38,1.18,False
HO-IS-5_v002,HO-IS-5,Input-Sensitive Inefficiency,hard,1.23,1.31,1.23,False
HO-IS-5_v003,HO-IS-5,Input-Sensitive Inefficiency,hard,1.18,1.38,1.18,False
HO-IS-5_v004,HO-IS-5,Input-Sensitive Inefficiency,hard,1.1,1.36,1.1,False
HO-MI-1_v000,HO-MI-1,Memory & IO,hard,18.13,18.91,18.13,True
HO-MI-1_v001,HO-MI-1,Memory & IO,hard,19.91,19.32,19.32,True
HO-MI-1_v002,HO-MI-1,Memory & IO,hard,17.95,19.19,17.95,True
HO-MI-1_v003,HO-MI-1,Memory & IO,hard,17.5,18.38,17.5,True
HO-MI-1_v004,HO-MI-1,Memory & IO,hard,19.46,19.07,19.07,True
HO-MI-2_v000,HO-MI-2,Memory & IO,hard,2.13,2.29,2.13,True
HO-MI-2_v001,HO-MI-2,Memory & IO,hard,2.24,2.51,2.24,True
HO-MI-2_v002,HO-MI-2,Memory & IO,hard,2.2,2.18,2.18,True
HO-MI-2_v003,HO-MI-2,Memory & IO,hard,1.97,2.29,1.97,False
HO-MI-2_v004,HO-MI-2,Memory & IO,hard,2.26,2.29,2.26,True
HO-MI-3_v000,HO-MI-3,Memory & IO,hard,2.29,1.39,1.39,False
HO-MI-3_v001,HO-MI-3,Memory & IO,hard,2.31,1.4,1.4,False
HO-MI-3_v002,HO-MI-3,Memory & IO,hard,2.3,1.37,1.37,False
HO-MI-3_v003,HO-MI-3,Memory & IO,hard,2.2,1.41,1.41,False
HO-MI-3_v004,HO-MI-3,Memory & IO,hard,2.19,1.35,1.35,False
HO-MI-4_v000,HO-MI-4,Memory & IO,hard,1.0,1.01,1.0,False
HO-MI-4_v001,HO-MI-4,Memory & IO,hard,1.01,1.02,1.01,False
HO-MI-4_v002,HO-MI-4,Memory & IO,hard,1.03,1.03,1.03,False
HO-MI-4_v003,HO-MI-4,Memory & IO,hard,1.06,1.04,1.04,False
HO-MI-4_v004,HO-MI-4,Memory & IO,hard,0.97,1.02,0.97,False
HO-SR-1_v000,HO-SR-1,Semantic Redundancy,hard,14.98,15.34,14.98,True
HO-SR-1_v001,HO-SR-1,Semantic Redundancy,hard,29.69,29.29,29.29,True
HO-SR-1_v002,HO-SR-1,Semantic Redundancy,hard,12.31,12.31,12.31,True
HO-SR-1_v003,HO-SR-1,Semantic Redundancy,hard,10.84,11.21,10.84,True
HO-SR-1_v004,HO-SR-1,Semantic Redundancy,hard,20.76,21.69,20.76,True
HO-SR-2_v000,HO-SR-2,Semantic Redundancy,hard,2.33,2.62,2.33,True
HO-SR-2_v001,HO-SR-2,Semantic Redundancy,hard,2.52,2.65,2.52,True
HO-SR-2_v002,HO-SR-2,Semantic Redundancy,hard,2.59,2.43,2.43,True
HO-SR-2_v003,HO-SR-2,Semantic Redundancy,hard,2.54,2.76,2.54,True
HO-SR-2_v004,HO-SR-2,Semantic Redundancy,hard,2.27,2.31,2.27,True
HO-SR-3_v000,HO-SR-3,Semantic Redundancy,hard,7.55,9.56,7.55,True
HO-SR-3_v001,HO-SR-3,Semantic Redundancy,hard,9.68,9.15,9.15,True
HO-SR-3_v002,HO-SR-3,Semantic Redundancy,hard,8.93,8.88,8.88,True
HO-SR-3_v003,HO-SR-3,Semantic Redundancy,hard,9.2,9.14,9.14,True
HO-SR-3_v004,HO-SR-3,Semantic Redundancy,hard,8.93,9.07,8.93,True
HO-SR-4_v000,HO-SR-4,Semantic Redundancy,hard,0.19,0.18,0.18,False
HO-SR-4_v001,HO-SR-4,Semantic Redundancy,hard,0.36,0.34,0.34,False
HO-SR-4_v002,HO-SR-4,Semantic Redundancy,hard,0.19,0.19,0.19,False
HO-SR-4_v003,HO-SR-4,Semantic Redundancy,hard,0.19,0.19,0.19,False
HO-SR-4_v004,HO-SR-4,Semantic Redundancy,hard,0.33,0.34,0.33,False
HO-SR-5_v000,HO-SR-5,Semantic Redundancy,hard,0.06,0.08,0.06,False
HO-SR-5_v001,HO-SR-5,Semantic Redundancy,hard,0.06,0.07,0.06,False
HO-SR-5_v002,HO-SR-5,Semantic Redundancy,hard,0.07,0.08,0.07,False
HO-SR-5_v003,HO-SR-5,Semantic Redundancy,hard,0.06,0.08,0.06,False
HO-SR-5_v004,HO-SR-5,Semantic Redundancy,hard,0.07,0.08,0.07,False
HO-SR-6_v000,HO-SR-6,Semantic Redundancy,hard,0.11,0.17,0.11,False
HO-SR-6_v001,HO-SR-6,Semantic Redundancy,hard,0.11,0.17,0.11,False
HO-SR-6_v002,HO-SR-6,Semantic Redundancy,hard,0.11,0.18,0.11,False
HO-SR-6_v003,HO-SR-6,Semantic Redundancy,hard,0.11,0.17,0.11,False
HO-SR-6_v004,HO-SR-6,Semantic Redundancy,hard,0.1,0.17,0.1,False
HO-SR-7_v000,HO-SR-7,Semantic Redundancy,hard,1.01,0.98,0.98,False
HO-SR-7_v001,HO-SR-7,Semantic Redundancy,hard,1.01,0.99,0.99,False
HO-SR-7_v002,HO-SR-7,Semantic Redundancy,hard,1.0,0.99,0.99,False
HO-SR-7_v003,HO-SR-7,Semantic Redundancy,hard,1.0,1.0,1.0,False
HO-SR-7_v004,HO-SR-7,Semantic Redundancy,hard,0.99,1.05,0.99,False
